used_script_digital;used_script_physical;used_textbook;used_guideline;used_anki;used_custom_anki;used_moodle_quiz;used_moodle_task;used_other;elearning_inclination;helpful_script;helpful_video;helpful_streaming;helpful_contact_event;helpful_task;helpful_quiz;helpful_anki;helpful_anki_custom;helpful_all_equally;prefer_online;used_anki_general;helpful_anki_general;anki_usage;anki_used_in_semester;anki_used_for_exam;anki_used_special;anki_used_other;anki_on_pc;anki_on_laptop;anki_on_tablet;anki_on_mobile;not_used_no_time;not_used_not_interested;not_used_sufficient_material;not_used_long_installation;not_used_unaware;not_used_custom;not_used_other;anki_again;performance_general;performance_pharm;studying_style_unchanged;less_time_spent_studying;more_time_spent_studying;more_elearning;less_studying_with_fellows;more_studying_with_fellows;other_changes;gender;score_percentage;group;age;score
1;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;2;0;0;1;1;1;0;0;1;0.7;PD23;ZZ;28
1;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;1;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;3;0;0;0;1;0;0;0;2;0.8;PD23;ZZ;32
1;0;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;0;0;3;1;1;2;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;;;0;0;0;1;1;0;0;1;0.8;PD23;Z1;32
1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;0;0;0;0;0;0;0;;0.55;PD23;;22
1;0;0;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;3;1;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;;3;3;0;0;1;0;1;0;0;1;0.8;PD23;ZZ;32
1;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;0;0;0;1;0;1;0;1;0.8;PD23;ZZ;32
1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;3;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;4;1;0;0;0;0;0;0;2;0.875;PD23;Z4;35
1;0;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;3;1;1;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;4;3;1;0;0;0;0;0;0;2;0.85;PD23;Z1;34
1;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;3;3;1;0;0;0;0;0;0;2;0.6;PD23;ZZ;24
1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;3;1;0;0;0;0;0;0;1;0.825;PD23;22;33
0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;0;0;1;0;0;0;0;2;0.675;PD23;Z6;27
1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;1;2;;;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;3;3;0;0;1;1;1;0;0;2;0.725;PD23;Z4;29
1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;3;1;0;0;0;0;0;0;1;0.8;PD23;ZZ;32
1;0;1;0;1;0;0;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;3;3;0;0;1;1;0;1;0;1;0.675;PD23;Z4;27
1;0;0;1;1;0;0;1;0;1;1;1;0;1;1;1;1;0;0;3;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;2;1;0;0;0;0;0;0;2;0.625;PD23;Z8;25
1;0;0;0;1;0;1;1;0;2;0;0;0;0;1;1;0;0;0;3;1;2;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;1;0;1;0;1;1;0;0;2;0.7;PD23;JO;28
0;1;0;0;0;0;0;1;1;1;1;0;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;3;3;0;0;1;0;0;0;0;1;0.775;PD23;ZZ;31
1;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;1;0;0;3;1;1;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;3;0;0;0;1;0;0;0;1;0.675;PD23;Z5;27
1;0;0;1;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;4;0;1;0;0;1;0;0;2;0.65;PD23;Z9;26
1;0;0;0;1;0;1;1;0;1;1;0;0;1;1;1;1;0;0;3;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;3;3;0;0;1;1;1;0;0;2;0.875;PD23;Z4;35
1;1;0;0;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;2;1;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;3;3;1;0;0;0;0;0;0;1;0.85;PD23;Z1;34
1;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;1;0;0;1;1;1;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;2;0;0;0;1;0;0;1;1;0.9;PD23;Z8;36
1;0;0;1;0;0;0;1;0;1;1;0;0;1;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;;PD23;Z6;
1;0;0;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;3;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;3;3;1;0;0;0;0;0;0;1;0.825;PD23;Z1;33
1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;2;0;0;1;1;0;0;0;1;0.65;PD23;ZZ;26
1;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;3;3;0;0;1;1;0;0;0;1;0.95;PD23;ZZ;38
1;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;2;0;0;0;1;0;0;0;1;0.575;PD23;ZZ;23
0;1;0;0;1;0;0;1;0;2;1;0;0;0;0;0;0;0;0;2;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;1;1;0;0;0;0;0;0;;;PD23;XX;
1;0;0;0;1;1;1;1;0;1;1;0;0;0;1;1;1;1;0;3;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;3;3;0;0;1;0;0;0;0;1;0.925;PD23;ZZ;37
1;1;0;1;0;0;0;1;1;1;1;1;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;3;0;0;1;1;0;1;0;1;0.65;PD23;Z4;26
1;0;0;1;1;0;0;1;0;1;1;0;1;0;0;1;1;0;0;1;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;1;0;0;0;1;0.9;PD23;Z1;36
1;1;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;3;2;1;3;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;3;3;0;0;1;0;0;0;0;1;0.675;PD23;ZZ;27
1;0;1;0;0;0;1;1;0;1;1;1;0;0;1;1;0;1;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;2;0;0;1;1;1;0;0;1;0.9;PD23;Z1;36
1;0;0;0;0;1;1;1;0;1;1;1;0;0;0;1;0;1;0;1;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;4;4;0;0;1;0;1;0;0;1;0.725;PD23;Z4;29
0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;3;1;;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;;3;2;1;0;0;0;0;0;0;1;0.55;PD23;ZZ;22
1;0;0;1;1;0;1;1;0;1;1;1;0;1;1;1;1;0;0;3;1;1;2;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;3;2;1;0;0;0;0;0;0;1;0.95;PD23;Z4;38
1;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;2;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4;3;0;0;0;1;0;0;0;1;0.9;PD23;22;36
0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;2;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4;2;1;0;0;0;0;0;0;1;0.675;PD23;ZZ;27
1;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;3;1;1;3;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;2;2;0;0;0;0;1;0;0;1;0.8;PD23;ZZ;32
1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;1;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;4;0;0;1;1;0;0;0;1;0.9;PD23;ZZ;36
1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;1;0;0;1;0.8;PD23;ZZ;32
1;0;1;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;4;0;0;1;0;1;0;0;1;0.8;PD23;ZZ;32
1;0;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0;0;0;3;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;3;0;0;1;1;0;1;0;1;0.85;PD23;ZY;34
1;1;0;0;1;0;0;1;1;1;1;0;0;0;0;1;0;0;0;3;1;2;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;4;3;1;0;0;0;0;0;0;2;0.775;PD23;30;31
1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;2;2;0;1;0;0;1;0;0;2;;PD23;22;
0;1;0;1;1;0;1;0;1;1;1;0;0;0;1;1;1;0;0;3;1;1;2;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;3;3;0;0;0;1;0;1;0;1;0.675;PD23;ZO;27
1;0;0;0;0;0;1;1;0;1;1;1;0;0;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;3;3;0;0;0;0;0;0;0;2;0.8;PD23;Z9;32
0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;3;1;1;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;2;0;0;0;1;0;0;0;2;0.65;PD23;ZZ;26
1;0;0;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;3;1;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;3;3;0;0;1;0;0;0;0;2;0.8;PD23;Z4;32
1;0;0;0;0;1;1;1;0;1;1;0;0;0;1;1;0;1;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;3;0;0;0;1;0;1;0;1;0.775;PD23;ZS;31
1;0;0;0;1;0;1;1;0;1;1;1;0;0;1;1;0;0;0;2;1;1;3;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;2;1;0;1;0;1;0;0;0;1;0.6;PD23;Z5;24
1;0;0;0;0;0;0;1;0;1;1;0;0;1;1;1;1;0;0;3;1;1;3;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;3;3;1;0;0;0;0;0;0;1;0.85;PD23;Z^;34
1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;1;1;0;0;3;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;3;0;0;1;0;0;0;0;1;0.725;PD23;22;29
1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;3;1;1;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;2;2;0;0;0;1;0;0;0;2;0.65;PD23;ZZ;26
1;0;0;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;3;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;1;1;0;0;1;0.85;PD23;ZZ;34
1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1;1;0;0;2;1;1;2;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;3;3;0;0;1;1;1;0;0;1;0.875;PD23;ZZ;35
1;0;0;0;1;1;0;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;2;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;0;0;1;0.75;PD23;ZU;30
1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1;1;0;0;3;1;1;2;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;3;3;0;0;0;1;0;0;0;1;0.95;PD23;ZZ;38
0;1;0;0;1;0;1;1;0;;1;1;0;1;1;0;0;0;0;3;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;;;0;0;0;1;0;0;0;1;0.5;PD23;Z5;20
1;1;0;0;1;1;0;1;0;1;1;0;0;0;0;1;0;0;0;3;1;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;3;3;0;0;1;1;0;0;0;2;0.8;PD23;22;32
1;1;1;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;1;0;0;0;0;0;0;1;0.875;PD23;Z\;35
1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3;3;0;0;1;0;0;0;0;1;0.575;PD23;ZC;23
1;0;0;0;1;1;1;1;0;1;1;0;0;0;1;1;1;1;0;1;1;1;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;1;2;2;0;0;0;1;1;0;0;2;0.7;PD23;Z5;28
1;0;0;1;1;0;0;1;0;1;1;0;0;1;1;0;1;0;0;3;1;1;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3;2;0;0;0;0;1;0;0;1;0.675;PD23;ZZ;27
1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;;0.8;PD23;;32
1;0;0;0;0;1;1;1;1;2;0;1;0;1;1;1;0;1;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;4;4;0;0;0;0;0;0;0;1;0.75;PD23;ZZ;30
1;0;1;0;1;1;0;1;0;1;1;0;0;1;0;1;0;0;0;2;1;1;3;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;;4;0;0;1;0;0;1;0;1;0.775;PD23;ZZ;31
1;0;0;0;1;1;1;1;0;1;1;0;0;0;0;1;0;1;0;3;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;3;0;1;0;0;0;0;0;1;0.7;PD23;Z1;28
1;1;0;0;1;0;0;1;0;1;1;1;0;0;1;1;1;1;0;3;2;;;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;3;3;0;0;1;1;0;0;0;1;0.8;PD23;ZI;32
1;0;0;0;0;1;0;1;0;1;1;1;0;0;1;1;1;0;0;3;1;2;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4;2;0;0;1;1;0;0;0;1;0.875;PD23;ZZ;35
1;0;0;0;0;0;1;1;1;1;1;1;0;1;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;3;3;0;0;0;0;0;1;0;1;0.6;PD23;Z^;24
1;0;0;0;1;1;0;1;0;1;1;0;0;0;0;1;1;1;0;3;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;5;3;0;0;0;0;0;0;0;2;0.75;PD23;ZZ;30
1;0;1;0;1;0;0;1;0;1;1;0;0;0;1;1;1;1;0;3;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;3;3;0;0;1;1;0;0;0;2;0.6;PD23;Z4;24
0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;;1;1;1;0;0;0;0;0;0;2;0.925;PD23;Z1;37
1;1;0;0;0;0;1;1;0;2;1;0;0;1;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;4;4;0;0;1;1;0;0;0;1;0.875;PD23;Z1;35
1;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;4;3;0;0;1;0;0;0;0;1;0.9;PD23;ZZ;36
0;1;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;4;3;0;0;1;1;0;0;0;1;0.95;PD23;ZZ;38
1;0;0;0;0;0;0;1;1;1;1;0;0;1;0;1;1;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;3;3;0;0;1;1;1;0;0;1;0.9;PD23;ZZ;36
1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;3;1;2;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4;3;0;0;0;1;0;0;0;1;0.9;PD23;Z^;36
0;1;0;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;3;1;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;3;3;0;1;0;0;1;0;0;2;0.825;PD23;Z7;33
1;0;0;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;0;3;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;5;4;0;0;1;0;0;1;0;2;0.8;PD23;24;32
1;0;0;0;1;1;0;1;0;1;1;0;0;1;1;1;1;1;0;3;1;1;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;1;2;1;0;1;0;1;1;0;0;1;0.65;PD23;Z9;26
0;1;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;3;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;4;3;0;0;0;1;1;0;0;1;0.95;PD23;ZZ;38
1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;4;3;1;0;0;1;0;1;0;1;0.625;PD23;ZZ;25
1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;4;4;0;0;0;1;1;0;0;1;;PD23;25;
1;0;1;1;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;2;0;0;0;1;1;0;0;1;0.85;PD23;ZZ;34
1;0;0;0;0;1;0;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;3;1;0;0;0;0;0;0;1;0.875;PD23;Z5;35
1;0;0;1;1;1;1;1;0;1;1;0;0;0;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;3;3;0;0;1;1;0;0;0;2;0.7;PD23;ZZ;28
1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;2;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;4;1;0;0;0;0;0;0;2;0.875;PD23;Z4;35
1;0;0;0;0;1;0;1;0;1;1;1;0;0;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;4;3;0;0;1;1;0;1;0;1;0.875;PD23;ZZ;35
1;0;0;0;1;0;0;1;0;1;1;1;0;0;1;1;1;0;0;3;1;1;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;2;1;0;0;0;0;0;0;2;0.65;PD23;Z4;26
1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;2;1;0;0;0;0;0;0;2;0.825;PD23;33;33
1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;4;3;1;0;0;0;0;0;0;2;0.95;PD23;ZZ;38
1;0;1;0;0;0;1;1;0;1;1;1;0;1;1;1;0;0;0;3;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4;3;0;1;0;1;0;0;0;1;0.875;PD23;ZZ;35
0;1;0;0;0;0;1;1;0;2;1;1;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;4;2;0;0;0;0;1;0;0;2;0.8;PD23;ZZ;32
1;0;0;0;1;0;0;1;1;1;1;1;0;1;1;1;1;1;0;3;1;1;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;1;0;0;0;1;1;0;0;1;0.7;PD23;ZZ;28
1;0;0;0;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;3;1;1;2;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;2;2;0;1;0;1;1;0;0;1;0.6;PD23;ZY;24
0;1;0;1;0;0;1;1;0;1;1;0;0;1;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;4;4;0;0;1;0;0;0;0;1;0.95;PD23;Z1;38
1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;3;0;0;1;0;0;0;0;2;0.75;PD23;ZO;30
1;1;0;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;2;1;0;0;0;0;0;0;1;0.725;PD23;Z4;29
0;1;0;0;0;0;1;1;1;1;1;1;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;2;0;0;1;1;0;0;0;1;0.7;PD23;ZZ;28
1;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;3;1;1;3;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;3;2;0;0;1;1;0;0;0;1;0.475;PD23;23;19
1;0;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;1;4;3;0;0;0;1;0;0;1;2;0.925;PD23;4G;37
1;1;0;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;3;0;0;0;1;0;1;0;1;0.525;PD23;Z7;21
1;0;0;0;1;0;1;1;0;1;1;1;0;1;0;1;1;0;0;3;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;3;3;0;0;1;1;1;0;0;2;0.725;PD23;ZZ;29
1;0;0;0;0;0;1;1;1;1;1;1;0;0;1;1;0;0;0;1;2;2;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;3;3;0;0;1;1;0;0;1;2;0.775;PD23;ZO;31
1;0;0;0;0;1;1;1;0;1;1;1;0;0;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;4;0;0;1;1;1;0;0;2;0.65;PD23;ZZ;26
1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;3;3;0;0;1;1;0;0;0;2;;PD23;Z5;
1;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;4;3;1;0;0;0;0;0;0;2;0.775;PD23;ZZ;31
1;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;3;1;1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3;3;0;0;1;0;0;0;0;1;0.925;PD23;Z4;37
1;0;0;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;3;3;0;1;0;1;0;0;0;1;0.95;PD23;ZZ;38
1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;2;1;1;2;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;3;2;0;1;0;1;0;0;0;2;0.85;PD23;Z1;34
1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;0;0;3;;1;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;3;0;0;0;1;0;0;0;1;0.675;PD23;Z6;27
0;1;0;0;0;0;1;1;0;1;1;1;0;1;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;3;3;0;0;0;1;0;0;0;1;0.95;PD23;ZZ;38
1;0;1;0;0;0;1;1;0;1;0;1;0;1;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;3;2;0;0;0;1;1;0;0;2;0.575;PD23;Z1;23
